887964.37668444	5482340.7654415	1600
887912.93910772	5482962.3989098	1600
888199.47395116	5484367.3429375	1600
887962.48014025	5484830.6186391	1600
887742.85207742	5485049.5140836	1600
887554.1624224	5484935.617267	1600
887481.97005559	5484617.8519472	1600
887437.3517921	5483911.2457748	1600
887364.17816982	5483504.0786525	1600
886987.44203563	5483265.217272	1600
886885.88621728	5483258.0287352	1600
886472.77766389	5483429.7637791	1600
885814.81700998	5484075.5023409	1600
884662.32833611	5484708.7534444	1600
884257.22649754	5484769.5510693	1600
884155.69541673	5484762.4025243	1600
884103.63115584	5484155.8359892	1600
883928.90996105	5483842.0898513	1600
883552.6273483	5483491.8811353	1600
883472.37054576	5483285.2731897	1600
884144.15948056	5482439.2853881	1600
884354.09867633	5482253.083289	1600
885172.72960635	5482120.9201904	1600
885685.86849688	5481978.4791838	1600
886113.9679952	5481595.5871204	1600
886439.93446606	5481317.1637927	1600
886447.00115462	5481217.1741453	1600
886548.59820219	5481224.3526841	1600
886671.38706961	5480931.5722787	1600
886699.67856139	5480531.6136891	1600
886624.97121206	5480247.2015804	1600
886350.17020506	5479903.9714439	1600
886364.29533634	5479704.002147	1600
886819.49892485	5479043.9265035	1600
887086.63954251	5478258.9162901	1600
887013.27626581	5477851.7691637	1600
886765.24126938	5477231.2954593	1600
886495.7505861	5476810.3111494	1600
886110.42228215	5476582.1375935	1600
885913.54450374	5476579.418147	1600
884843.11022646	5477374.9062278	1600
883523.84110586	5477561.4082658	1600
882378.19648275	5478084.101873	1600
881573.36909609	5478117.2251309	1600
880869.4131227	5478168.6446646	1600
880123.64247288	5478507.5056904	1600
879161.50086874	5479233.3479473	1600
878560.13969008	5479280.9982483	1600
878349.96961066	5479366.920759	1600
878146.75902383	5479352.8636203	1600
878059.28710754	5479246.3453018	1600
878216.57658749	5478553.9362396	1600
878142.58662662	5478146.9390827	1600
877602.83015069	5477406.3798214	1600
877922.3813547	5477216.3385038	1600
878813.97151504	5477300.3114113	1600
879322.68238719	5477223.9169612	1600
879742.87412083	5476951.6423819	1600
880060.21543856	5476795.0542549	1600
880182.71570142	5476502.133878	1600
880203.55294995	5476202.1649358	1600
879947.71738483	5475682.0308076	1600
879663.81296572	5475461.3957173	1600
879698.78359138	5475061.9370259	1600
879901.85399885	5474975.5446109	1600
880759.83409785	5475548.6679533	1600
881268.58619922	5475684.5502948	1600
881863.4166692	5475737.1695843	1600
882176.2475101	5475647.3478672	1600
882378.56754575	5475572.1631709	1600
882464.95101059	5475589.3596706	1600
882689.83992208	5475504.5969238	1600
883576.29292142	5475667.103846	1600
883880.33369231	5475599.0976884	1600
884200.23122177	5475409.4062996	1600
884973.55123738	5474481.2152302	1600
884979.80158735	5474392.3433198	1600
884900.18796068	5474174.6076393	1600
884029.08047756	5473789.6959869	1600
883113.53613953	5473725.5890357	1600
881571.76115645	5472903.5063682	1600
880903.64162237	5472745.3885526	1600
880598.51240004	5472512.0760427	1600
880625.84737388	5472223.7147378	1600
880851.60209902	5472127.7642683	1600
881662.86124423	5471804.6200434	1600
882199.09674464	5471551.7115221	1600
882706.06774365	5471508.9302302	1600
883189.49685719	5471699.0015417	1600
883280.62992835	5471649.5416091	1600
883709.71892798	5471467.4386756	1600
883549.20532291	5470942.6454958	1600
883353.11914555	5470716.8114636	1600
882370.28047223	5470458.4040617	1600
881489.78097246	5470408.2442716	1600
881303.63928332	5470038.0696196	1600
881423.97913498	5469778.5024537	1600
881975.21382616	5469102.3700785	1600
882118.95538393	5468822.1171232	1600
881915.47268424	5468595.8331826	1600
881842.42274962	5468490.2746687	1600
881638.7668872	5468476.1075524	1600
881333.62117318	5468555.3714185	1600
880985.84444416	5468933.104532	1600
880682.18298211	5469202.2797422	1600
880239.6202729	5469473.0046369	1600
878886.01545666	5468865.8482218	1600
878088.36195453	5468777.3262402	1600
877084.38918227	5468819.877579	1600
876982.57774275	5468812.8790036	1600
876529.97984103	5468167.8502973	1600
876551.74886998	5467957.2531637	1600
